XS,Rina Sawayama,45,172937,2304977,3.35,pop,"Niigata, Niigata, Japan",30,solo,314082,19688561
"Wow (Lee Know, Hyunjin, Felix)",Stray Kids,45,18906,257149,0,k-pop,"Seoul, Korea, Republic of",3,band,148884,23457226
hand crushed by a mallet,100 gecs,44,131492,1654248,2.1,rock,"St. Louis, Missouri, United States",6,band,257803,16741714
Crazy Over You,BLACKPINK,44,99136,1669879,0,k-pop,"Seoul, Korea, Republic of",4,band,443371,59627899
Hallucinate,Dua Lipa,44,222998,2877610,3.4833333333333334,pop,"London, England, United Kingdom",25,solo,956351,76568596
iD,ITZY,44,21722,196850,3.4333333333333336,k-pop,"Seoul, Korea, Republic of",1,band,159995,12527679
BREAKTHROUGH - Korean Version,TWICE,44,14880,75391,3.6166666666666667,k-pop,"Seoul, Korea, Republic of",5,band,267391,49043896
Greedy,Ariana Grande,43,182619,2293638,3.5666666666666664,berro,"Boca Raton, Palm Beach County, Florida, United States",27,solo,1556092,210464627
Comfort Crowd,Conan Gray,43,95492,781436,2.9166666666666665,pop,"San Diego, Duval County, Texas, United States",22,solo,384849,13703771
Jazz Bar,Dreamcatcher,43,19226,242820,3.5666666666666664,k-pop,"Seoul, Korea, Republic of",4,band,121882,11246773
Papi,f(x),43,29753,375404,3.0833333333333335,k-pop,"Seoul, Korea, Republic of",11,band,201175,21833754
"See Saw (Chuu, Go Won) [feat. Kim Lip]",Loona,43,699,6473,0,pop,"IJmuiden, Velsen, Noord-Holland, Netherlands",46,solo,285599,17462658
Egotistic,MAMAMOO,43,69562,983835,3.2666666666666666,k-pop,"Seoul, Korea, Republic of",6,band,180285,12251755
OOPSIE (My Bad),Nature,43,10507,130412,3.35,nappa nappa na,0,6,band,67560,1354417
Who's Gonna Save U Now?,Rina Sawayama,43,83110,693669,3.35,alternative,"Niigata, Niigata, Japan",30,solo,314082,19688561
i'M THE TREND,(G)I-DLE,42,18235,164483,3.4,k-pop,"Seoul, Korea, Republic of",2,band,155305,10036378
Heather,Conan Gray,42,201235,2194972,3.283333333333333,sad,"San Diego, Duval County, Texas, United States",22,solo,384849,13703771
Fuck This World (Interlude),Rina Sawayama,42,82334,616846,0,alternative,"Niigata, Niigata, Japan",30,solo,314082,19688561
Into You,Ariana Grande,41,378200,5869123,4.066666666666666,pop,"Boca Raton, Palm Beach County, Florida, United States",27,solo,1556092,210464627
Cry (feat. Grimes),Ashnikko,41,64019,561425,2.1166666666666667,electronic,"North Carolina, United States",24,solo,218525,5021111
(Can We Be Friends?),Conan Gray,41,30992,212937,0.95,indie,"San Diego, Duval County, Texas, United States",22,solo,384849,13703771
Little League,Conan Gray,41,42827,340131,3.2333333333333334,indie,"San Diego, Duval County, Texas, United States",22,solo,384849,13703771
Sanctuary,Joji,41,180472,2237041,3.0,alternative,"Osaka, Osaka, Japan",28,solo,557821,41070653
D-1,Loona,41,16868,145689,3.3166666666666664,pop,"IJmuiden, Velsen, Noord-Holland, Netherlands",46,solo,285599,17462658
Dingga,MAMAMOO,41,37795,407575,0,k-pop,"Seoul, Korea, Republic of",6,band,180285,12251755
Crush,Weki Meki,41,28205,352368,3.2666666666666666,k-pop,"Seoul, Korea, Republic of",3,band,73653,3117682
The Story,Conan Gray,40,83380,647842,4.083333333333333,kid krow,"San Diego, Duval County, Texas, United States",22,solo,384849,13703771
Wish You Were Sober,Conan Gray,40,80841,765566,2.8,indie,"San Diego, Duval County, Texas, United States",22,solo,384849,13703771
Streets,Doja Cat,40,88538,963209,3.783333333333333,rnb,"Los Angeles, Los Angeles County, California, United States",25,solo,614557,30053118
Full Moon,Dreamcatcher,40,23743,339818,3.15,korean,"Seoul, Korea, Republic of",4,band,121882,11246773
Stronger Than You,Estelle,40,5175,37563,2.8666666666666667,steven universe,"Hammersmith, Hammersmith and Fulham, London, England, United Kingdom",40,solo,911259,8219803
Love Spell,GFRIEND,40,12614,83786,0,Add tags,0,5,band,80815,7951663
DALLA DALLA (Dallask Remix),ITZY,40,1705,30260,0,k-pop,"Seoul, Korea, Republic of",1,band,159995,12527679
ALL IN,Stray Kids,40,15970,234484,0,k-pop,"Seoul, Korea, Republic of",3,band,148884,23457226
Опять метель,Alla Pugacheva,39,201,555,0,russian,"Moskva, Russian Federation",71,solo,19873,186901
KAZINO,Bibi,39,27137,262609,3.0833333333333335,k-pop,0,0,0,64645,1292630
Loonatic,LOONA / ODD EYE CIRCLE,39,1329,10529,0,k-pop,0,0,0,2883,94920
Girl Front,LOOΠΔ / ODD EYE CIRCLE,39,56654,1165744,3.2666666666666666,perfect,0,3,band,72746,4688946
Destiny,MAMAMOO,39,24279,251863,4.15,k-pop,"Seoul, Korea, Republic of",6,band,180285,12251755
BELIEVER,TWICE,39,33562,236536,0,k-pop,"Seoul, Korea, Republic of",5,band,267391,49043896
Boss Bitch,Doja Cat,38,241735,3215928,2.2333333333333334,pop,"Los Angeles, Los Angeles County, California, United States",25,solo,614557,30053118
NONSTOP,OH MY GIRL,38,45974,727502,3.3666666666666667,2020,"Seoul, Korea, Republic of",5,band,96594,6137237
DEJAVU,TWICE,38,17071,145395,3.283333333333333,pop,"Seoul, Korea, Republic of",5,band,267391,49043896
Weeekly,Weeekly,38,3792,32619,0,k-pop,"Seoul, Korea, Republic of",1,band,21517,889195
Daybreak,Dreamcatcher,37,11885,138746,3.05,k-pop,"Seoul, Korea, Republic of",4,band,121882,11246773
Bon Bon Chocolat,Everglow,37,75003,1268590,3.8,kpop,"Seoul, Korea, Republic of",2,band,140037,7579596
Three of Cups,GFRIEND,37,11895,78173,0,Add tags,0,5,band,80815,7951663
midnight love,girl in red,37,66731,405187,3.2333333333333334,dream pop,"Horten, Vestfold, Norway",21,solo,349164,8978901
DESSERT,HYO,37,29422,298807,3.3333333333333335,k-pop,"Incheon, Korea, Republic of",31,solo,46791,696989
DIVE,Nature,37,5440,47913,3.1166666666666667,hip-hop,0,6,band,67560,1354417
It's Over Isn't It (feat. Deedee Magno Hall),Steven Universe,37,8462,47897,2.3,soundtrack,0,0,0,75341,4633200
QUEEN,TWICE,37,34518,281229,3.216666666666667,pop,"Seoul, Korea, Republic of",5,band,267391,49043896
Reality,Weeekly,37,6438,55505,4.183333333333334,k-pop,"Seoul, Korea, Republic of",1,band,21517,889195
New Rules,Dua Lipa,36,438303,5483566,3.533333333333333,pop,"London, England, United Kingdom",25,solo,956351,76568596
Putting a Spin on Hey There Delilah,Egg,36,6078,28916,3.5833333333333335,progressive rock,"London, England, United Kingdom",5,band,65037,584004
LOVE BOMB,fromis_9,36,41360,840490,3.3166666666666664,best of 2018,"Seoul, Korea, Republic of",3,band,60612,3867066
Mise-en-Scène,IZ*ONE,36,8156,110757,0,k-pop,"Seoul, Korea, Republic of",2,band,102936,11987904
STFU!,Rina Sawayama,36,123124,1152835,3.4,nu metal,"Niigata, Niigata, Japan",30,solo,314082,19688561
в твоей голове в моей голове,асятаксебе,36,11,99,2.4333333333333336,Add tags,0,0,0,48,723
Maniac,Conan Gray,35,190754,2173840,3.1166666666666667,pop,"San Diego, Duval County, Texas, United States",22,solo,384849,13703771
Good in Bed,Dua Lipa,35,164428,1527699,3.65,pop,"London, England, United Kingdom",25,solo,956351,76568596
I DON'T WANNA DANCE,ITZY,35,1879,28190,3.1666666666666665,k-pop,"Seoul, Korea, Republic of",1,band,159995,12527679
WANT IT?,ITZY,35,31013,347544,3.3333333333333335,k-pop,"Seoul, Korea, Republic of",1,band,159995,12527679
Sequence,IZ*ONE,35,9411,156957,0,k-pop,"Seoul, Korea, Republic of",2,band,102936,11987904
DRUM GO DUM,K/DA,35,33886,504221,0,k-pop,0,0,0,170499,7154512
Team,Lorde,35,725530,7563221,3.216666666666667,pop,"Auckland, North Island, New Zealand",24,solo,1560795,100316725
Comme des Garçons (Like the Boys),Rina Sawayama,35,162903,1928049,3.0166666666666666,pop,"Niigata, Niigata, Japan",30,solo,314082,19688561
Stronger Than You (feat. Estelle),Steven Universe,35,10178,51319,2.8666666666666667,soundtrack,0,0,0,75341,4633200
"эй, мое солнце",асятаксебе,35,17,85,2.6666666666666665,Add tags,0,0,0,48,723
money machine,100 gecs,34,168604,2350819,3.216666666666667,bubblegum bass,"St. Louis, Missouri, United States",6,band,257803,16741714
Vroom Vroom,Charli XCX,34,139958,1714864,3.216666666666667,bubblegum bass,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
Good Night,Dreamcatcher,34,22489,292097,2.9,pop rock,"Seoul, Korea, Republic of",4,band,121882,11246773
RED-SUN (021),GWSN,34,15445,192185,3.15,k-pop,"Seoul, Korea, Republic of",2,band,40524,1902772
frozen,LOONA/yyxy,34,10564,66094,0,kpop,0,0,0,35242,516071
one way,LOOΠΔ / yyxy,34,1664,23981,3.783333333333333,k-pop,"Seoul, Korea, Republic of",2,band,4252,213649
Eclipse,Moon Byul,34,16379,175376,3.466666666666667,korean,"Bucheon, Gyeonggido, Korea, Republic of",28,solo,30357,634456
Russian Roulette,Red Velvet,34,43607,413547,3.5166666666666666,j-pop,0,0,0,263515,42577088
Airplane,Stray Kids,34,20403,230773,3.5666666666666664,k-pop,"Seoul, Korea, Republic of",3,band,148884,23457226
BETTER,TWICE,34,21909,307769,0,k-pop,"Seoul, Korea, Republic of",5,band,267391,49043896
Dance the Night Away,TWICE,34,81433,1257818,3.033333333333333,k-pop,"Seoul, Korea, Republic of",5,band,267391,49043896
Я тебя люблю,Где Фантом?,34,3278,19747,3.2666666666666666,post-punk,0,0,0,4378,42740
745 sticky,100 gecs,33,92766,868439,2.35,experimental,"St. Louis, Missouri, United States",6,band,257803,16741714
"break up with your girlfriend, i'm bored",Ariana Grande,33,297271,4763702,3.1666666666666665,pop,"Boca Raton, Palm Beach County, Florida, United States",27,solo,1556092,210464627
bury a friend,Billie Eilish,33,394584,4441071,3.216666666666667,electropop,"Los Angeles, Los Angeles County, California, United States",19,solo,1023808,82087931
Love To Hate Me,BLACKPINK,33,99492,1769622,0,k-pop,"Seoul, Korea, Republic of",4,band,443371,59627899
Femmebot (feat. Dorian Electra and Mykki Blanco),Charli XCX,33,66698,786540,3.6333333333333333,electropop,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
"I Got It (feat. Brooke Candy, CupcakKe and Pabllo Vittar)",Charli XCX,33,88857,1019958,3.85,pop,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
Kiss and Make Up,Dua Lipa,33,191721,2193300,3.15,blackpink,"London, England, United Kingdom",25,solo,956351,76568596
Be In Love,ITZY,33,24813,255295,3.3333333333333335,k-pop,"Seoul, Korea, Republic of",1,band,159995,12527679
달라달라 (DALLA DALLA),ITZY,33,85696,1471779,3.3166666666666664,k-pop,"Seoul, Korea, Republic of",1,band,159995,12527679
DAY AND NIGHT,Loona,33,30,991,0,pop,"IJmuiden, Velsen, Noord-Holland, Netherlands",46,solo,285599,17462658
Green Light,Lorde,33,418133,5481096,3.9,pop,"Auckland, North Island, New Zealand",24,solo,1560795,100316725
Rookie,Red Velvet,33,54142,808849,3.283333333333333,k-pop,0,0,0,263515,42577088
Dynasty,Rina Sawayama,33,114825,991053,3.1333333333333333,great way to start an album,"Niigata, Niigata, Japan",30,solo,314082,19688561
B Me,Stray Kids,33,18597,188965,0,k-pop,"Seoul, Korea, Republic of",3,band,148884,23457226
DEPEND ON YOU,TWICE,33,28600,209080,0,k-pop,"Seoul, Korea, Republic of",5,band,267391,49043896
SOUL LADY,Yukika,33,17826,143806,3.5833333333333335,city pop,"Shizuoka, Shizuoka, Japan",27,solo,36331,1166206
What's Your Name,(G)I-DLE,32,15711,168363,3.15,k-pop,"Seoul, Korea, Republic of",2,band,155305,10036378
bad guy,Billie Eilish,32,593545,7866443,3.2333333333333334,electropop,"Los Angeles, Los Angeles County, California, United States",19,solo,1023808,82087931
Kick It,BLACKPINK,32,79625,1247842,3.183333333333333,k-pop,"Seoul, Korea, Republic of",4,band,443371,59627899
Adios,Everglow,32,72786,1261221,3.15,k-pop,"Seoul, Korea, Republic of",2,band,140037,7579596
I'll be there,Loona,32,16504,126819,3.1333333333333333,pop,"IJmuiden, Velsen, Noord-Holland, Netherlands",46,solo,285599,17462658
Puzzle,Loona,32,14687,107127,3.6666666666666665,pop,"IJmuiden, Velsen, Noord-Holland, Netherlands",46,solo,285599,17462658
Tokyo Love Hotel,Rina Sawayama,32,85826,689362,4.45,synthpop,"Niigata, Niigata, Japan",30,solo,314082,19688561
Very NICE,Seventeen,32,49625,556525,3.2,rock,"Seoul, Korea, Republic of",5,band,161856,20655905
gec 2 Ü,100 gecs,31,71583,623194,3.283333333333333,bubblegum bass,"St. Louis, Missouri, United States",6,band,257803,16741714
gec 2 Ü (Danny L Harle Harlecore Remix),100 gecs,31,32512,152697,2.466666666666667,happy hardcore,"St. Louis, Missouri, United States",6,band,257803,16741714
Dear,Dreamcatcher,31,10193,93102,3.8333333333333335,k-pop,"Seoul, Korea, Republic of",4,band,121882,11246773
Crossroads,GFRIEND,31,16424,140034,0,girl group,0,5,band,80815,7951663
i wanna be your girlfriend,girl in red,31,137888,1199832,3.4,lo-fi,"Horten, Vestfold, Norway",21,solo,349164,8978901
Intro : Nobody else,Hwa Sa,31,13379,93156,1.95,k-pop,"Jeonju, Jeollabuk-do, Korea, Republic of",25,solo,120253,2638252
DALLA DALLA,ITZY,31,6813,198647,3.3166666666666664,k-pop,"Seoul, Korea, Republic of",1,band,159995,12527679
WANT IT? (Imad Royal remix),ITZY,31,1660,28916,3.466666666666667,k-pop,"Seoul, Korea, Republic of",1,band,159995,12527679
Island,IZ*ONE,31,7946,95984,0,k-pop,"Seoul, Korea, Republic of",2,band,102936,11987904
RBB (Really Bad Boy),Red Velvet,31,57046,891143,3.1333333333333333,pop,0,0,0,263515,42577088
Ex,Stray Kids,31,19465,225675,0,k-pop,"Seoul, Korea, Republic of",3,band,148884,23457226
HANDLE IT,TWICE,31,30291,238720,0,k-pop,"Seoul, Korea, Republic of",5,band,267391,49043896
DAZZLE DAZZLE,Weki Meki,31,21338,260660,3.15,pops in seoul,"Seoul, Korea, Republic of",3,band,73653,3117682
xXXi_wud_nvrstøp_ÜXXx,100 gecs,30,78034,689880,2.9,nightcore,"St. Louis, Missouri, United States",6,band,257803,16741714
when the party's over,Billie Eilish,30,445316,5480307,3.2666666666666666,pop,"Los Angeles, Los Angeles County, California, United States",19,solo,1023808,82087931
OUTRO,Dreamcatcher,30,10231,77587,1.05,k-pop,"Seoul, Korea, Republic of",4,band,121882,11246773
The Curse of the Spider,Dreamcatcher,30,11715,144119,3.1666666666666665,rock,"Seoul, Korea, Republic of",4,band,121882,11246773
UNTOUCHABLE,Everglow,30,25811,287911,0,k-pop,"Seoul, Korea, Republic of",2,band,140037,7579596
SOLO,JENNIE (from BLACKPINK),30,4964,119833,0,k-pop,0,0,0,5015,120190
Buzzcut Season,Lorde,30,434033,4694086,4.116666666666666,indie pop,"Auckland, North Island, New Zealand",24,solo,1560795,100316725
I FEEL LOVE,Yukika,30,13005,68847,3.9166666666666665,city pop,"Shizuoka, Shizuoka, Japan",27,solo,36331,1166206
колыбельная,асятаксебе,30,11,69,2.3166666666666664,Add tags,0,0,0,48,723
Yummy,Ayesha Erotica,29,4361,124216,2.6833333333333336,pop,"Huntington Beach, Orange County, California, United States",24,solo,28411,1416926
Dream of You (with R3HAB),CHUNG HA,29,23754,278359,0,k-pop,"Seoul, Korea, Republic of",24,solo,141316,6885388
Cool,Dua Lipa,29,191501,2069010,3.4833333333333334,pop,"London, England, United Kingdom",25,solo,956351,76568596
Love Again,Dua Lipa,29,179968,2103869,4.3,pop,"London, England, United Kingdom",25,solo,956351,76568596
"Girl's Talk (Yves, Chuu)",Loona,29,647,4376,0,pop,"IJmuiden, Velsen, Noord-Holland, Netherlands",46,solo,285599,17462658
"Genius (feat. Sia, Diplo, and Labrinth)",Sia,29,82457,522549,0,lsd,"Adelaide, South Australia, Australia",45,solo,2408319,93246803
HO!,TWICE,29,21024,203124,3.15,k-pop,"Seoul, Korea, Republic of",5,band,267391,49043896
Next Level Charli,Charli XCX,28,102602,1047167,2.6333333333333333,electropop,"Cambridge, Cambridgeshire, England, United Kingdom",28,solo,1050461,65619389
Future Nostalgia,Dua Lipa,28,219426,2844943,3.066666666666667,pop,"London, England, United Kingdom",25,solo,956351,76568596
my sunday,Loona,28,11573,73917,3.033333333333333,pop,"IJmuiden, Velsen, Noord-Holland, Netherlands",46,solo,285599,17462658
The Louvre,Lorde,28,244923,3072350,4.516666666666667,art pop,"Auckland, North Island, New Zealand",24,solo,1560795,100316725
Bad Boy,Red Velvet,28,121057,2429169,3.5,rnb,0,0,0,263515,42577088
Firework,TWICE,28,33278,342088,3.216666666666667,spanish,"Seoul, Korea, Republic of",5,band,267391,49043896
HOT,TWICE,28,37715,507847,2.9833333333333334,k-pop,"Seoul, Korea, Republic of",5,band,267391,49043896
Weeekly Day,Weeekly,28,6597,61431,0.7,k-pop,"Seoul, Korea, Republic of",1,band,21517,889195
Blow Your Mind,(G)I-DLE,27,16263,195305,2.8166666666666664,k-pop,"Seoul, Korea, Republic of",2,band,155305,10036378
Chase Me,Dreamcatcher,27,26693,341341,3.15,pop rock,"Seoul, Korea, Republic of",4,band,121882,11246773
YOU AND I,Dreamcatcher,27,33437,464573,3.25,rock,"Seoul, Korea, Republic of",4,band,121882,11246773
DBDBDIB,Saturday,27,3557,29010,3.4,2020,0,0,0,17119,271306
Chandelier,Sia,27,721274,9400956,3.6,pop,"Adelaide, South Australia, Australia",45,solo,2408319,93246803
BOXER,Stray Kids,27,20038,250493,3.3666666666666667,rap,"Seoul, Korea, Republic of",3,band,148884,23457226
TA,Stray Kids,27,18396,232485,3.466666666666667,k-pop,"Seoul, Korea, Republic of",3,band,148884,23457226
My Earth,Weeekly,27,4432,39026,0,k-pop,"Seoul, Korea, Republic of",1,band,21517,889195
les,асятаксебе,27,12,47,2.466666666666667,Add tags,0,0,0,48,723
800db cloud,100 gecs,26,41996,368918,2.3333333333333335,rock,"St. Louis, Missouri, United States",6,band,257803,16741714
Emo Boy,Ayesha Erotica,26,3074,21090,2.5666666666666664,pop,"Huntington Beach, Orange County, California, United States",24,solo,28411,1416926
Gimme Love,Joji,26,177066,1980489,3.5666666666666664,synthpop,"Osaka, Osaka, Japan",28,solo,557821,41070653
LOONATIC,LOOΠΔ / ODD EYE CIRCLE,26,31719,498396,3.0,k-pop,0,3,band,72746,4688946
Friday,Rebecca Black,26,81359,455234,3.5,fun fun fun fun,"Irvine, Orange County, California, United States",23,solo,131445,885454
Put It Straight,(G)I-DLE,25,17269,169783,4.266666666666667,holy fuck,"Seoul, Korea, Republic of",2,band,155305,10036378
bloodline,Ariana Grande,25,192971,3009002,3.6,pop,"Boca Raton, Palm Beach County, Florida, United States",27,solo,1556092,210464627
"thank u, next",Ariana Grande,25,410516,8263608,0,pop,"Boca Raton, Palm Beach County, Florida, United States",27,solo,1556092,210464627
Rococo,IZ*ONE,25,10420,144834,3.216666666666667,k-pop,"Seoul, Korea, Republic of",2,band,102936,11987904
SOLO,Jennie,25,125261,2310707,2.8,k-pop,0,0,0,129384,2396081
"The Carol 2.0 (Vivi, Choerry, Yves)",Loona,25,9465,50565,0,pop,"IJmuiden, Velsen, Noord-Holland, Netherlands",46,solo,285599,17462658
Hard Feelings/Loveless,Lorde,25,216095,2311143,6.116666666666666,art pop,"Auckland, North Island, New Zealand",24,solo,1560795,100316725
Sober,Lorde,25,240631,3032838,3.283333333333333,pop,"Auckland, North Island, New Zealand",24,solo,1560795,100316725
Writer in the Dark,Lorde,25,212065,2303197,3.6,pop,"Auckland, North Island, New Zealand",24,solo,1560795,100316725
Waggy,MAMAMOO,25,11618,97911,3.2,liked,"Seoul, Korea, Republic of",6,band,180285,12251755
Married Life,Michael Giacchino,25,112600,530641,4.166666666666667,soundtrack,"Burlington County, New Jersey, United States",53,solo,478849,13278330
All The Things She Said,Poppy,25,42804,297315,3.6833333333333336,cover,"Boston, Suffolk County, Massachusetts, United States",26,solo,224989,9837323
